logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 PacBio_K562_1 PacBio_K562_2
-0.266558366129031 3.41286603376717 0.858001306162244 ADAM17 1 9 8 5 8
3.22062535096575 1.47355462856117 0.500012206732887 ADAM8 1 0 0 2 0
-0.0719500114589318 3.93304855677402 0.883061558173843 ADAM9 1 14 11 14 8
4.69861336674471 1.97031084518556 0.03126144465052 ADAMTS14 1 0 0 2 4
0.108974405148164 2.95784738172527 0.999999999999927 ADAMTS3 1 6 4 7 3
-0.211655791266091 4.12950196649615 0.857837783161123 ADAMTSL4 1 18 13 7 16
4.9129731752876 2.05981935731841 0.0156330116465042 ADAMTSL5 1 0 0 5 2
2.36767826911607 1.32747181650265 1 ADAP1 1 0 0 0 1
-1.68921472481628 3.10719988700279 0.0169292133106716 ADARB1 1 9 9 3 2
-1.11889915589239 4.40974542161698 0.0142410216516802 ADAT1 1 27 21 8 12
0.182860993246273 4.65129115939855 0.667821540069414 ADAT2 1 22 18 24 18
4.9114525534056 2.05557739394676 0.0158596737499874 ADAT3 1 0 0 6 1
0.391332660498603 2.95717016958006 0.647683301774815 ADCK1 1 5 4 8 3
4.9130346408832 2.06833378241341 0.0156330116465042 ADCK2 1 0 0 3 4
2.36764752784486 1.32305258639459 1 ADCY10 1 0 0 1 0
-0.368091415548109 2.33463079365078 1 ADCY3 1 3 3 0 4
1.07924159552164 2.86175261357742 0.167167017127348 ADCY7 1 3 3 6 6
0.52195768549513 4.53458238386898 0.3854960901925 ADD1 1 16 17 12 28
0.638901210676996 4.50970568970392 0.086961954782235 ADD3 1 16 14 22 21
2.36764752784486 1.32305258639459 1 ADGRA3 1 0 0 1 0
0.105195198170121 2.1609073094584 1 ADGRB3 1 2 2 1 3
0.105164460645225 2.15667331187533 1 ADGRD1 1 2 2 2 2
-2.30146447237744 2.95675319854081 0.00443371701640036 ADGRE2 1 11 6 2 1
1.07924159552164 2.86175261357742 0.167167017127348 ADGRE5 1 3 3 6 6
3.22062535096575 1.47355462856117 0.500012206732887 ADGRG7 1 0 0 2 0
-1.62011835565801 4.25135068906336 0.000103954253464498 ADGRV1 1 27 20 10 4
-0.922654129722322 7.75200017994767 0.00214240489215139 ADH5 1 271 249 191 74
-2.66844246722666 3.20221197399306 0.000913616562906122 ADIPOR2 1 12 10 0 3
0.1755007563152 6.68959488104726 0.475386100438392 ADK 1 88 89 120 67
2.36767826911607 1.32747181650265 1 ADM2 1 0 0 0 1
2.36767826911607 1.32747181650265 1 ADM5 1 0 0 0 1
-5.56106471045583 2.47363876656251 0.000489068444351102 ADNP2 1 7 5 0 0
-4.80512359466894 2.05989717912865 0.0156330116465042 ADO 1 4 3 0 0
2.36764752784486 1.32305258639459 1 ADORA2A 1 0 0 1 0
-0.777272112114207 3.10422734328071 0.286408984314692 ADORA2B 1 7 8 6 2
2.36764752784486 1.32305258639459 1 ADPRH 1 0 0 1 0
2.36764752784486 1.32305258639459 1 ADPRHL1 1 0 0 1 0
-0.820180930320126 3.67612684360073 0.0990236174155435 ADPRM 1 13 12 8 5
0.156873919896726 8.31782338125316 0.537206932656083 ADSL 1 289 270 391 199
3.22065609055156 1.47794117165914 0.500012206732887 ADSSL1 1 0 0 1 1
1.46273491658535 4.53627611712159 8.81180963782715e-05 AEN 1 10 11 33 21
1.36377510145057 3.73910606341632 0.0436347204545935 AES 1 6 6 9 18
-2.34037787966361 2.61651508296728 0.0574148138875087 AF001548.2 1 7 5 0 2
0.105195198170121 2.1609073094584 1 AF117829.1 1 2 2 1 3
-5.15618808790597 2.24124909858216 0.00390968402380792 AF127577.1 1 4 5 0 0
-4.80513109424477 2.06099884503331 0.0156330116465042 AF129408.1 1 3 4 0 0
-4.34019188838435 1.85375182992717 0.0625152589752817 AF131216.2 1 3 2 0 0
2.36767826911607 1.32747181650265 1 AF131216.3 1 0 0 0 1
-4.99130759668833 2.1534003531817 0.00781784142363128 AF196972.1 1 4 4 0 0
2.36767826911607 1.32747181650265 1 AF213884.3 1 0 0 0 1
-4.99130759668833 2.1534003531817 0.00781784142363128 AF228730.5 1 4 4 0 0
0.0993194184040039 1.74065044909346 1 AF241728.1 1 1 1 1 1
3.22065609055156 1.47794117165914 0.500012206732887 AF274858.1 1 0 0 1 1
2.36764752784486 1.32305258639459 1 AFAP1 1 0 0 1 0
1.90580787663181 3.11098486854868 0.0106431875459099 AFAP1-AS1 1 3 2 11 7
2.36764752784486 1.32305258639459 1 AFAP1L1 1 0 0 1 0
0.110060374200652 3.48270023149705 0.860104702506969 AFDN 1 9 7 8 8
3.75310529668569 1.61830034969423 0.25001831009984 AFDN-DT 1 0 0 1 2
-0.70952008335823 2.62148942391875 0.60730587542905 AFF1 1 5 4 1 4
1.77166004284047 2.8121870863772 0.0428860311828686 AFF4 1 2 2 5 8
0.995490428455554 3.11495642124032 0.151709484067295 AFG1L 1 4 4 8 7
-0.0930288729197619 3.32680367324092 1 AFG3L1P 1 9 6 7 6
-2.93648107942013 2.39852559159716 0.0117292424661778 AFP 1 6 4 1 0
-0.665219231518673 3.39648084615793 0.265100761301628 AFTPH 1 10 9 8 3
-0.157048381496805 4.38895238725033 0.739762802925032 AGA 1 20 17 23 8
-1.28226769257241 1.74142378058695 0.625018309429777 AGAP1 1 2 1 0 1
-2.27826899163602 1.32384535871522 1 AGAP11 1 1 0 0 0
0.941925094380798 3.33393902915532 0.0872659705712284 AGAP3 1 5 5 9 9
-1.6852074147194 2.61580339542277 0.0574148138875087 AGAP4 1 6 5 1 2
0.25698388015379 2.91392503702347 0.999999999999927 AGAP6 1 5 4 5 5
-2.27826899163602 1.32384535871522 1 AGAP9 1 1 0 0 0
0.0893785362088418 1.47433974409811 1 AGBL2 1 1 0 1 0
-0.838266116110099 2.23686153196344 0.507860558732546 AGBL3 1 3 3 3 0
-1.28227519360447 1.74255238635923 0.625018309429777 AGER 1 1 2 0 1
-2.16601540819145 3.60397869499996 0.000117579396812208 AGFG1 1 17 13 5 1
3.75310529668569 1.61830034969423 0.25001831009984 AGFG2 1 0 0 1 2
1.5839932734621 3.80538053286874 0.000946173616466108 AGL 1 6 5 18 13
-1.33248644359456 2.90750745348977 0.0963250537344483 AGO1 1 8 6 3 2
1.7869491874893 3.67184885625105 0.00526753446307993 AGO2 1 5 4 11 17
1.5407520066962 3.40711832986449 0.00523886221814043 AGO3 1 4 4 13 9
-3.64994596168849 1.61304846168025 0.25001831009984 AGO4 1 2 1 0 0
0.35990587504117 5.48859783561838 0.302514199394355 AGPAT1 1 36 34 60 25
1.22896533668722 2.55422536910695 0.26692240400356 AGPAT3 1 2 2 4 5
0.107211227939318 2.47130201871996 1 AGPAT4 1 3 3 5 1
1.10127623376366 4.76786133801113 0.00124785837372671 AGPS 1 16 14 39 21
4.44656829818001 1.8519908783723 0.0625152589752817 AGRN 1 0 0 4 1
0.877069497556931 2.40860412353336 0.548883190281411 AGTPBP1 1 2 2 3 4
0.914084703379897 6.17604327798102 0.000711548082112237 AGTRAP 1 44 47 105 56
0.0272005255151163 4.36115551039056 0.923234997535376 AHCTF1 1 20 14 13 18
-1.73788719610404 4.69988598951803 0.000147449845810727 AHCYL1 1 36 31 6 12
-0.815309052774706 1.96271704953515 0.687522885948556 AHCYL2 1 2 2 1 1
3.22062535096575 1.47355462856117 0.500012206732887 AHDC1 1 0 0 2 0
-0.842619385273562 4.63088466245595 0.0248558666519295 AHI1 1 29 25 21 7
0.69543319291744 2.49016465073375 0.66727733672406 AHNAK 1 3 2 1 6
2.36767826911607 1.32747181650265 1 AHRR 1 0 0 0 1
-0.943843329640269 6.0260236321162 0.0861065550895764 AHSP 1 74 78 70 11
-0.575767210216936 4.39909145470886 0.143852966125289 AIDA 1 23 19 16 10
5.09966940702203 2.15995284746867 0.00781784142363128 AIF1L 1 0 0 4 4
2.36764752784486 1.32305258639459 1 AIM2 1 0 0 1 0
-0.692521976793968 6.58017763457015 0.00596015415779117 AIMP1 1 110 105 84 41
0.59774698850075 6.24945146758037 0.113330885914539 AIMP2 1 50 59 119 42
-0.753658403031487 1.61663094342061 1 AJUBA 1 1 1 0 1
0.290327460961271 5.25095054669012 0.487920487656431 AK1 1 26 34 50 20
0.966439743571602 4.85132860325104 0.00447178167520675 AK4 1 18 16 41 21
-3.12133667214756 1.4762687307197 0.500012206732887 AK5 1 1 1 0 0
-2.27826899163602 1.32384535871522 1 AK7 1 1 0 0 0
-1.28226769257241 1.74142378058695 0.625018309429777 AK9 1 2 1 0 1
1.04921619649079 4.69841629522135 0.00456772159666176 AKAP1 1 16 13 28 27
-0.850239465802821 2.46969485671838 0.387766111582921 AKAP10 1 4 4 4 0
1.85293329711519 2.86333694958395 0.0192378962455435 AKAP11 1 2 2 7 7
2.36764752784486 1.32305258639459 1 AKAP12 1 0 0 1 0
3.32519102071446 3.0815248781549 0.000475134435629832 AKAP17A 1 1 1 8 12
-1.28226769257241 1.74142378058695 0.625018309429777 AKAP7 1 2 1 0 1
-0.277037672343978 4.47585556796326 0.496925505027243 AKAP9 1 23 18 25 7
0.793103246860045 4.63426504703101 0.0377779522660401 AKIP1 1 17 14 24 25
1.25149428889723 4.19765322258647 0.00329605828602975 AKIRIN2 1 10 8 26 14
-0.570705209173681 6.34044850403209 0.059817215050207 AKR1A1 1 74 100 70 40
-0.108602893479184 3.239665724311 1 AKR1B1 1 7 7 8 4
-1.23513514279141 5.2101133179982 0.000140975486650128 AKR1C2 1 48 42 18 17
-1.00672935970217 4.03374591380093 0.0329448843788314 AKR1C3 1 18 17 10 6
2.36767826911607 1.32747181650265 1 AKR1C7P 1 0 0 0 1
-1.53306373573965 2.79849930546963 0.0768696970718884 AKR1E2 1 7 6 2 2
4.01263514053137 2.87923954559785 0.00174820071857865 AKT1 1 1 0 5 12
4.44659903336546 1.85629362092961 0.0625152589752817 AKT1S1 1 0 0 3 2
0.631768624538134 1.85894837943124 1 AKT2 1 1 1 1 2
-0.991744413225083 2.7345356590362 0.301847293582002 AKTIP 1 6 5 4 1
0.108300348106781 2.73542278396079 1 AL008729.1 1 4 4 6 2
-3.19338644133976 2.54672776718527 0.00635473926977619 AL009031.1 1 7 5 0 1
2.36764752784486 1.32305258639459 1 AL009174.1 1 0 0 1 0
-4.34019188838435 1.85375182992717 0.0625152589752817 AL021068.1 1 3 2 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL021155.2 1 2 2 0 0
-2.27826899163602 1.32384535871522 1 AL021368.2 1 1 0 0 0
-3.12134417356326 1.477413019234 0.500012206732887 AL021407.1 1 0 2 0 0
-4.5913099363398 1.96106919267396 0.03126144465052 AL021707.2 1 3 3 0 0
-2.27826899163602 1.32384535871522 1 AL021920.3 1 1 0 0 0
2.36764752784486 1.32305258639459 1 AL022068.1 1 0 0 1 0
3.22065609055156 1.47794117165914 0.500012206732887 AL022100.1 1 0 0 1 1
-5.15618808790597 2.24124909858216 0.00390968402380792 AL022318.4 1 4 5 0 0
-0.429320610722735 1.85110497038982 1 AL022345.4 1 2 1 2 0
-1.82739005840058 2.95516965713835 0.0192378962455435 AL023574.1 1 7 9 4 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL023584.2 1 2 2 0 0
-4.34019188838435 1.85375182992717 0.0625152589752817 AL023875.1 1 3 2 0 0
3.75307455813034 1.61393457713134 0.25001831009984 AL031281.2 1 0 0 2 1
2.36767826911607 1.32747181650265 1 AL031282.1 1 0 0 0 1
-3.30655330925883 2.6111813055419 0.00183403935671103 AL031316.1 1 6 7 1 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL031429.2 1 2 2 0 0
3.22062535096575 1.47355462856117 0.500012206732887 AL031432.3 1 0 0 2 0
-3.64994596168849 1.61304846168025 0.25001831009984 AL031673.1 1 2 1 0 0
1.16276363863662 2.78090865273296 0.501964771058575 AL031727.1 1 3 2 12 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL031775.1 1 2 2 0 0
1.4402066354706 4.31780301051114 0.000954833444430072 AL031777.3 1 9 9 32 14
-5.15618808790597 2.24124909858216 0.00390968402380792 AL031847.1 1 4 5 0 0
-1.28230593487568 1.73821808307994 0.625018309429777 AL031847.2 1 1 2 1 0
4.44656829818001 1.8519908783723 0.0625152589752817 AL031963.3 1 0 0 4 1
-2.62365256965108 2.23833922075254 0.0390831006222377 AL031985.3 1 5 3 1 0
2.36764752784486 1.32305258639459 1 AL033527.3 1 0 0 1 0
2.36764752784486 1.32305258639459 1 AL033527.5 1 0 0 1 0
-0.457597957122894 2.68012935379198 0.60730587542905 AL035071.1 1 5 4 3 3
-5.87685756703083 2.67326669705932 0.000122341725568448 AL035078.1 1 10 5 0 0
-4.80513109424477 2.06099884503331 0.0156330116465042 AL035413.1 1 3 4 0 0
-4.03595764267781 1.73786405827999 0.125018310323359 AL035413.2 1 3 1 0 0
-4.34019188838435 1.85375182992717 0.0625152589752817 AL035446.2 1 3 2 0 0
2.36764752784486 1.32305258639459 1 AL035456.1 1 0 0 1 0
-1.66831761548141 1.852986516214 0.375030515715737 AL035461.2 1 2 2 1 0
0.0893785362088418 1.47433974409811 1 AL035530.2 1 1 0 1 0
-4.34019188838435 1.85375182992717 0.0625152589752817 AL035563.1 1 3 2 0 0
-3.12133667214756 1.4762687307197 0.500012206732887 AL035587.1 1 1 1 0 0
-3.64994596168849 1.61304846168025 0.25001831009984 AL049539.1 1 2 1 0 0
-2.27826899163602 1.32384535871522 1 AL049543.1 1 1 0 0 0
2.36764752784486 1.32305258639459 1 AL049597.1 1 0 0 1 0
-2.27826899163602 1.32384535871522 1 AL049597.2 1 1 0 0 0
1.35267489804444 2.07095417175267 0.311550501013723 AL049629.2 1 1 1 1 4
-5.67418584235752 2.54335189404869 0.000489068444351102 AL049830.3 1 8 5 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL049840.4 1 2 2 0 0
-2.27826899163602 1.32384535871522 1 AL049840.5 1 1 0 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL049844.2 1 2 2 0 0
6.00151597305779 2.77939248263596 0.00413800547352047 AL049873.1 1 0 0 16 1
-4.5913099363398 1.96106919267396 0.03126144465052 AL050331.1 1 3 3 0 0
-0.380985343010984 3.77719386413294 0.532915560670024 AL050341.2 1 12 12 8 9
2.36764752784486 1.32305258639459 1 AL078621.1 1 0 0 1 0
3.22062535096575 1.47355462856117 0.500012206732887 AL080243.2 1 0 0 2 0
-3.30654581186629 2.61013445068883 0.00342261967162326 AL080250.1 1 7 6 1 0
-1.90867003069911 3.23951484300219 0.00408814739589248 AL080276.2 1 11 10 3 2
-4.34019188838435 1.85375182992717 0.0625152589752817 AL080317.1 1 3 2 0 0
-2.2782764933964 1.32499809533681 1 AL109610.1 1 0 1 0 0
2.36764752784486 1.32305258639459 1 AL109804.1 1 0 0 1 0
2.36764752784486 1.32305258639459 1 AL109811.1 1 0 0 1 0
-3.07066518356023 2.47291744354353 0.00635473926977619 AL109811.3 1 6 5 1 0
0.792497869681062 3.01363410234882 0.38343346805808 AL109918.1 1 4 4 8 5
-3.12133667214756 1.4762687307197 0.500012206732887 AL110292.1 1 1 1 0 0
-1.11953579783279 2.06153840367793 0.453165050410231 AL117329.1 1 3 2 1 1
-4.03596514332627 1.73899032819509 0.125018310323359 AL117336.2 1 2 2 0 0
0.662586754453692 2.32371169273369 0.753936285608026 AL118508.3 1 2 2 4 2
0.491145404380667 2.06003274814987 1 AL121594.1 1 1 2 3 1
-2.22366240849494 2.05914490608607 0.125032042674722 AL121601.1 1 3 3 1 0
-4.80512359466894 2.05989717912865 0.0156330116465042 AL121758.1 1 4 3 0 0
4.44656829818001 1.8519908783723 0.0625152589752817 AL121832.2 1 0 0 4 1
2.36767826911607 1.32747181650265 1 AL121845.3 1 0 0 0 1
-3.64994596168849 1.61304846168025 0.25001831009984 AL121904.1 1 2 1 0 0
2.36764752784486 1.32305258639459 1 AL121917.1 1 0 0 1 0
-2.43745282512869 2.15687846051389 0.0703392032066368 AL121944.1 1 3 4 0 1
-4.34019188838435 1.85375182992717 0.0625152589752817 AL122010.1 1 3 2 0 0
3.22065609055156 1.47794117165914 0.500012206732887 AL132639.2 1 0 0 1 1
-4.03596514332627 1.73899032819509 0.125018310323359 AL132656.2 1 2 2 0 0
-2.2782764933964 1.32499809533681 1 AL132656.4 1 0 1 0 0
-3.64994596168849 1.61304846168025 0.25001831009984 AL132657.1 1 2 1 0 0
3.7530438202297 1.60958011374698 0.25001831009984 AL133153.2 1 0 0 3 0
-2.55843688341778 2.73869771054757 0.00739542742456172 AL133215.2 1 7 7 1 1
2.36767826911607 1.32747181650265 1 AL133216.2 1 0 0 0 1
-0.429328111754791 1.85222151791494 1 AL133338.1 1 1 2 2 0
-3.12134417356326 1.477413019234 0.500012206732887 AL133342.1 1 0 2 0 0
-1.17827418686856 3.01944969643297 0.18936082220256 AL133351.1 1 6 9 2 4
-1.6682868742102 1.8572913863779 0.375030515715737 AL133352.1 1 2 2 0 1
1.3252698625946 2.06132495089028 0.453165050410231 AL133353.2 1 2 0 3 2
-5.304128607265 2.32193395294289 0.00195527144826077 AL133410.1 1 6 4 0 0
3.22065609055156 1.47794117165914 0.500012206732887 AL133410.3 1 0 0 1 1
-1.43024279103888 2.96425721299878 0.115406733193413 AL133444.1 1 8 7 2 3
-2.04389920850182 3.70128826201889 0.000116968243709821 AL133453.1 1 18 14 5 2
-4.34019188838435 1.85375182992717 0.0625152589752817 AL133457.1 1 3 2 0 0
-1.97251361926828 1.96347703966796 0.218784330599151 AL133467.2 1 3 2 0 1
-4.5913099363398 1.96106919267396 0.03126144465052 AL133467.4 1 3 3 0 0
-2.2782764933964 1.32499809533681 1 AL133481.1 1 0 1 0 0
-3.64994596168849 1.61304846168025 0.25001831009984 AL133520.1 1 2 1 0 0
2.36764752784486 1.32305258639459 1 AL135791.1 1 0 0 1 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL135818.2 1 2 2 0 0
2.36764752784486 1.32305258639459 1 AL135910.1 1 0 0 1 0
-4.5913099363398 1.96106919267396 0.03126144465052 AL136038.5 1 3 3 0 0
-3.64995346272054 1.61418366426481 0.25001831009984 AL136040.1 1 1 2 0 0
-3.64994596168849 1.61304846168025 0.25001831009984 AL136084.2 1 2 1 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL136116.3 1 2 2 0 0
2.36767826911607 1.32747181650265 1 AL136126.1 1 0 0 0 1
3.22065609055156 1.47794117165914 0.500012206732887 AL136162.1 1 0 0 1 1
2.36764752784486 1.32305258639459 1 AL136172.1 1 0 0 1 0
-0.243145948174841 2.74417065880955 0.999999999999946 AL136295.1 1 5 4 3 4
2.36764752784486 1.32305258639459 1 AL136295.5 1 0 0 1 0
-4.80512359466894 2.05989717912865 0.0156330116465042 AL136295.6 1 4 3 0 0
-4.80512359466894 2.05989717912865 0.0156330116465042 AL136295.7 1 4 3 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL136304.1 1 2 2 0 0
2.36764752784486 1.32305258639459 1 AL136309.4 1 0 0 1 0
3.75307455813034 1.61393457713134 0.25001831009984 AL136419.1 1 0 0 2 1
4.59232709542421 1.95320156750177 0.102806984739684 AL136454.1 1 0 0 6 0
-0.717884588430684 3.80686694353015 0.18456098987908 AL136537.2 1 15 12 6 9
-5.56107220819271 2.4747008893073 0.000489068444351102 AL137003.1 1 6 6 0 0
-4.80512359466894 2.05989717912865 0.0156330116465042 AL137003.2 1 4 3 0 0
3.22062535096575 1.47355462856117 0.500012206732887 AL137058.1 1 0 0 2 0
0.109005133220566 2.96177383518858 0.999999999999927 AL137058.2 1 6 4 6 4
2.36764752784486 1.32305258639459 1 AL137782.1 1 0 0 1 0
-3.64994596168849 1.61304846168025 0.25001831009984 AL137784.1 1 2 1 0 0
-1.66831761548141 1.852986516214 0.375030515715737 AL137803.1 1 2 2 1 0
-1.60795498890111 3.05955468124206 0.026641610483854 AL138720.1 1 9 8 3 2
4.49905177799805 1.86493135178337 0.0435977702199384 AL138724.1 1 0 0 1 4
2.36764752784486 1.32305258639459 1 AL138752.2 1 0 0 1 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL138756.1 1 2 2 0 0
-1.58722794673821 3.23314862376796 0.0146626899123936 AL138900.3 1 12 8 5 1
3.75307455813034 1.61393457713134 0.25001831009984 AL138966.2 1 0 0 2 1
-1.66831761548141 1.852986516214 0.375030515715737 AL138974.1 1 2 2 1 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL139021.1 1 2 2 0 0
-2.83390542765272 2.90864522714638 0.00131522179904317 AL139042.1 1 8 9 1 1
-4.03596514332627 1.73899032819509 0.125018310323359 AL139082.2 1 2 2 0 0
-3.30651507059507 2.61420177694442 0.00342261967162326 AL139089.1 1 7 6 0 1
-2.93648107942013 2.39852559159716 0.0117292424661778 AL139095.2 1 6 4 1 0
-5.30413610572956 2.32301142499543 0.00195527144826077 AL139099.1 1 5 5 0 0
3.22062535096575 1.47355462856117 0.500012206732887 AL139099.4 1 0 0 2 0
3.22065609055156 1.47794117165914 0.500012206732887 AL139100.1 1 0 0 1 1
0.0893785362088418 1.47433974409811 1 AL139220.2 1 1 0 1 0
2.36767826911607 1.32747181650265 1 AL139246.5 1 0 0 0 1
3.22065609055156 1.47794117165914 0.500012206732887 AL139260.2 1 0 0 1 1
-4.80513109424477 2.06099884503331 0.0156330116465042 AL139287.1 1 3 4 0 0
2.36764752784486 1.32305258639459 1 AL139288.1 1 0 0 1 0
3.22068683079222 1.48233934896779 0.500012206732887 AL139289.2 1 0 0 0 2
2.36767826911607 1.32747181650265 1 AL139300.1 1 0 0 0 1
-3.64996096379159 1.61531961296129 0.25001831009984 AL139317.3 1 0 3 0 0
-4.80512359466894 2.05989717912865 0.0156330116465042 AL139327.1 1 4 3 0 0
3.7530438202297 1.60958011374698 0.25001831009984 AL139353.1 1 0 0 3 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL139353.2 1 2 2 0 0
2.36764752784486 1.32305258639459 1 AL139384.1 1 0 0 1 0
2.36764752784486 1.32305258639459 1 AL139393.1 1 0 0 1 0
3.22068683079222 1.48233934896779 0.500012206732887 AL139393.2 1 0 0 0 2
-4.03596514332627 1.73899032819509 0.125018310323359 AL157373.2 1 2 2 0 0
-5.30413610572956 2.32301142499543 0.00195527144826077 AL157392.3 1 5 5 0 0
2.36764752784486 1.32305258639459 1 AL157392.5 1 0 0 1 0
2.36767826911607 1.32747181650265 1 AL157400.3 1 0 0 0 1
-5.43831271140509 2.4003221227367 0.000977874346469707 AL157402.1 1 6 5 0 0
-2.27826899163602 1.32384535871522 1 AL157756.1 1 1 0 0 0
-2.08344927493734 2.4804373045316 0.0923362964100004 AL157778.1 1 5 5 0 2
-2.02604165673032 2.79120803444241 0.0212951651189823 AL157895.1 1 8 6 3 0
3.75310529668569 1.61830034969423 0.25001831009984 AL157935.2 1 0 0 1 2
-3.12132917077086 1.47512521201479 0.500012206732887 AL157938.2 1 2 0 0 0
-2.62366006884347 2.23942381507639 0.0390831006222377 AL158069.1 1 4 4 1 0
-4.80512359466894 2.05989717912865 0.0156330116465042 AL158152.1 1 4 3 0 0
-1.73577369314305 2.90525528746493 0.0309197032698006 AL158206.1 1 8 7 3 1
3.2541445846518 3.83233406607106 9.80692570890831e-05 AL158801.5 1 2 2 33 7
-3.12133667214756 1.4762687307197 0.500012206732887 AL158819.1 1 1 1 0 0
-1.73609518525034 3.79033608458172 0.000433601371667856 AL160162.1 1 16 17 7 2
3.22065609055156 1.47794117165914 0.500012206732887 AL160254.1 1 0 0 1 1
-1.6682868742102 1.8572913863779 0.375030515715737 AL160314.2 1 2 2 0 1
-4.34019188838435 1.85375182992717 0.0625152589752817 AL161457.2 1 3 2 0 0
-3.64994596168849 1.61304846168025 0.25001831009984 AL161665.1 1 2 1 0 0
-0.753650901654783 1.61549408458981 1 AL161668.1 1 2 0 0 1
2.36764752784486 1.32305258639459 1 AL161668.4 1 0 0 1 0
3.22062535096575 1.47355462856117 0.500012206732887 AL161729.1 1 0 0 2 0
-3.12133667214756 1.4762687307197 0.500012206732887 AL161729.4 1 1 1 0 0
2.36767826911607 1.32747181650265 1 AL161756.1 1 0 0 0 1
-4.80512359466894 2.05989717912865 0.0156330116465042 AL161911.1 1 4 3 0 0
-1.77068224572258 2.32046758811903 0.109417914296158 AL162231.1 1 4 4 2 0
-1.43726186040177 3.15169982651785 0.0347396196441615 AL162231.2 1 9 9 4 2
3.22068683079222 1.48233934896779 0.500012206732887 AL162231.4 1 0 0 0 2
-0.450180332368304 2.3262600849571 0.753936285608026 AL162258.1 1 3 3 2 2
2.36767826911607 1.32747181650265 1 AL162258.2 1 0 0 0 1
3.75307455813034 1.61393457713134 0.25001831009984 AL162377.1 1 0 0 2 1
-3.12133667214756 1.4762687307197 0.500012206732887 AL162724.2 1 1 1 0 0
-2.27826899163602 1.32384535871522 1 AL163051.2 1 1 0 0 0
-5.304128607265 2.32193395294289 0.00195527144826077 AL352979.2 1 6 4 0 0
4.69852116427912 1.95746324736457 0.03126144465052 AL353072.2 1 0 0 5 1
-4.5913099363398 1.96106919267396 0.03126144465052 AL353622.1 1 3 3 0 0
-4.80512359466894 2.05989717912865 0.0156330116465042 AL353763.2 1 4 3 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL354696.1 1 2 2 0 0
0.942379597155162 1.61585051480044 1 AL354696.2 1 0 1 1 1
-0.282829107430478 2.06930370917527 1 AL354702.2 1 2 2 0 3
-4.03596514332627 1.73899032819509 0.125018310323359 AL354872.2 1 2 2 0 0
-3.12132917077086 1.47512521201479 0.500012206732887 AL354892.2 1 2 0 0 0
-1.28229843384363 1.73709229939958 0.625018309429777 AL354920.1 1 2 1 1 0
2.36764752784486 1.32305258639459 1 AL355075.5 1 0 0 1 0
0.517308484265756 3.31738166338895 0.442220060204343 AL355338.1 1 6 6 12 4
-1.55106154759922 2.54529502757628 0.0923362964100004 AL355353.1 1 5 5 2 1
2.36764752784486 1.32305258639459 1 AL355388.2 1 0 0 1 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL355488.1 1 2 2 0 0
3.22068683079222 1.48233934896779 0.500012206732887 AL355490.1 1 0 0 0 2
-3.12133667214756 1.4762687307197 0.500012206732887 AL355512.1 1 1 1 0 0
-0.605553473794408 2.741877405189 0.454587766637898 AL355574.1 1 5 5 3 3
-4.80512359466894 2.05989717912865 0.0156330116465042 AL355802.2 1 4 3 0 0
-2.2782764933964 1.32499809533681 1 AL355816.2 1 0 1 0 0
-2.27826899163602 1.32384535871522 1 AL355974.3 1 1 0 0 0
-3.12133667214756 1.4762687307197 0.500012206732887 AL356055.1 1 1 1 0 0
-5.304128607265 2.32193395294289 0.00195527144826077 AL356056.1 1 6 4 0 0
-1.97254436053949 1.95920115503705 0.218784330599151 AL356235.1 1 3 2 1 0
-3.26428653486946 3.19904446764423 0.000157185503168284 AL356414.1 1 13 10 0 2
-4.59130243641945 1.95995966638032 0.03126144465052 AL356432.3 1 4 2 0 0
2.36764752784486 1.32305258639459 1 AL356488.3 1 0 0 1 0
-4.03595764267781 1.73786405827999 0.125018310323359 AL356599.1 1 3 1 0 0
-3.12133667214756 1.4762687307197 0.500012206732887 AL356653.1 1 1 1 0 0
2.36764752784486 1.32305258639459 1 AL357055.1 1 0 0 1 0
-2.73187556269368 3.24177834216485 0.000535557911505092 AL357060.1 1 12 11 1 2
2.36767826911607 1.32747181650265 1 AL357078.1 1 0 0 0 1
-1.37068458537405 2.15081596217755 0.289110561078801 AL357140.2 1 3 3 2 0
2.36767826911607 1.32747181650265 1 AL357632.1 1 0 0 0 1
2.36767826911607 1.32747181650265 1 AL357835.1 1 0 0 0 1
-2.27826899163602 1.32384535871522 1 AL357874.2 1 1 0 0 0
